2021-11-20 15:07:08 UTC+0000|[LIVE RESPONSE]| (System time)|
2021-11-20 15:06:58 UTC+0000|[THREAD]| svchost.exe| PID: 1956/TID: 2904
2021-11-20 15:05:28 UTC+0000|[THREAD]| System| PID: 4/TID: 3892
2021-11-20 14:55:21 UTC+0000|[THREAD]| Microsoft.Acti| PID: 1456/TID: 3952 End: 2021-11-20 14:55:41 UTC+0000
2021-11-20 15:03:53 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 4072
2021-11-20 14:33:18 UTC+0000|[THREAD]| dwm.exe| PID: 1016/TID: 1184
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 848/TID: 2648
2021-11-20 15:06:09 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 3556
2021-11-20 15:06:08 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 648
2021-11-20 15:03:53 UTC+0000|[THREAD]| ShellExperienc| PID: 2644/TID: 1252
2021-11-20 15:06:52 UTC+0000|[THREAD]| svchost.exe| PID: 3140/TID: 1512
2021-11-20 14:33:20 UTC+0000|[THREAD]| Microsoft.Acti| PID: 1456/TID: 3512 End: 2021-11-20 14:33:41 UTC+0000
2021-11-20 14:59:51 UTC+0000|[THREAD]| Microsoft.Acti| PID: 1456/TID: 2660 End: 2021-11-20 15:00:11 UTC+0000
2021-11-20 14:43:21 UTC+0000|[THREAD]| Microsoft.Acti| PID: 1456/TID: 884 End: 2021-11-20 14:43:41 UTC+0000
2021-11-20 15:06:08 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 3980
2021-11-20 15:06:21 UTC+0000|[THREAD]| Microsoft.Acti| PID: 1456/TID: 3200 End: 2021-11-20 15:06:41 UTC+0000
2021-11-20 15:06:08 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 3492
2021-11-20 15:03:53 UTC+0000|[THREAD]| svchost.exe| PID: 912/TID: 3008
2021-11-20 15:05:28 UTC+0000|[THREAD]| System| PID: 4/TID: 3752
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1228/TID: 1048
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 512/TID: 4008 End: 2021-11-20 15:07:07 UTC+0000
2021-11-20 15:05:35 UTC+0000|[THREAD]| svchost.exe| PID: 1100/TID: 3832
2021-11-20 15:03:54 UTC+0000|[THREAD]| RuntimeBroker.| PID: 1432/TID: 1728
2021-11-20 14:33:22 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 3896
2021-11-20 15:06:56 UTC+0000|[THREAD]| svchost.exe| PID: 860/TID: 2812
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1100/TID: 3604
2021-11-20 15:05:34 UTC+0000|[THREAD]| ismserv.exe| PID: 2020/TID: 2372
2021-11-20 15:04:21 UTC+0000|[THREAD]| Microsoft.Acti| PID: 1456/TID: 3600 End: 2021-11-20 15:04:41 UTC+0000
2021-11-20 15:06:17 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 4068
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1976/TID: 2364
2021-11-20 15:04:10 UTC+0000|[THREAD]| SearchUI.exe| PID: 3160/TID: 3972
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 848/TID: 3324
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 2712
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1100/TID: 3320
2021-11-20 15:06:59 UTC+0000|[THREAD]| ShellExperienc| PID: 2644/TID: 196
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 1344
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1100/TID: 3820
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1100/TID: 2280
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1220/TID: 3724
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1100/TID: 8
2021-11-20 15:06:58 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 4040
2021-11-20 15:05:34 UTC+0000|[THREAD]| lsass.exe| PID: 672/TID: 3864
2021-11-20 15:06:18 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 2504 End: 2021-11-20 15:07:05 UTC+0000
2021-11-20 15:07:04 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 4092
2021-11-20 15:07:08 UTC+0000|[THREAD]| ShellExperienc| PID: 2644/TID: 2308
2021-11-20 15:07:08 UTC+0000|[THREAD]| sihost.exe| PID: 80/TID: 1552
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 2588
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 848/TID: 1472
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1220/TID: 4048
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 848/TID: 2352
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1228/TID: 2516
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 512/TID: 1484
2021-11-20 15:05:34 UTC+0000|[THREAD]| lsass.exe| PID: 672/TID: 2496
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1228/TID: 3184
2021-11-20 15:05:34 UTC+0000|[THREAD]| lsass.exe| PID: 672/TID: 1800 End: 2021-11-20 15:05:35 UTC+0000
2021-11-20 15:05:35 UTC+0000|[THREAD]| svchost.exe| PID: 848/TID: 1452
2021-11-20 15:06:53 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 2356
2021-11-20 15:06:53 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 2692
2021-11-20 15:06:53 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 624
2021-11-20 15:06:53 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 3780
2021-11-20 15:06:53 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 2428
2021-11-20 15:06:53 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 380
2021-11-20 15:06:53 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 584
2021-11-20 15:06:53 UTC+0000|[THREAD]| System| PID: 4/TID: 3432
2021-11-20 15:06:52 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 3280
2021-11-20 15:06:53 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 3968
2021-11-20 15:04:00 UTC+0000|[THREAD]| sihost.exe| PID: 80/TID: 4000
2021-11-20 15:03:54 UTC+0000|[THREAD]| services.exe| PID: 664/TID: 3988
2021-11-20 15:06:53 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 3624
2021-11-20 15:06:53 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 756
2021-11-20 15:06:53 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 2952 End: 2021-11-20 15:06:53 UTC+0000
2021-11-20 15:06:59 UTC+0000|[THREAD]| RuntimeBroker.| PID: 1432/TID: 2672
2021-11-20 15:06:54 UTC+0000|[THREAD]| svchost.exe| PID: 3140/TID: 2848
2021-11-20 15:06:54 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 1032
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1544/TID: 3268
2021-11-20 15:06:55 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 3936
2021-11-20 15:06:54 UTC+0000|[THREAD]| svchost.exe| PID: 3140/TID: 4060
2021-11-20 15:06:55 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 4064
2021-11-20 15:06:55 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 3436
2021-11-20 15:06:55 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 3444
2021-11-20 15:06:59 UTC+0000|[THREAD]| RuntimeBroker.| PID: 1432/TID: 3224
2021-11-20 15:06:56 UTC+0000|[THREAD]| MpCmdRun.exe| PID: 1936/TID: 2888
2021-11-20 15:06:55 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 3236
2021-11-20 15:06:55 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 1904
2021-11-20 15:06:55 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 2128
2021-11-20 15:06:55 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 2884
2021-11-20 15:07:00 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 3932
2021-11-20 15:06:54 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 3168
2021-11-20 15:06:56 UTC+0000|[THREAD]| dns.exe| PID: 1964/TID: 3812
2021-11-20 15:06:56 UTC+0000|[THREAD]| MpCmdRun.exe| PID: 1936/TID: 2628
2021-11-20 15:06:57 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 2400
2021-11-20 15:06:56 UTC+0000|[THREAD]| vmtoolsd.exe| PID: 3672/TID: 4012
2021-11-20 15:06:58 UTC+0000|[THREAD]| ShellExperienc| PID: 2644/TID: 3272
2021-11-20 15:06:56 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 2008
2021-11-20 15:06:56 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 4004
2021-11-20 15:06:56 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 992
2021-11-20 15:07:00 UTC+0000|[THREAD]| svchost.exe| PID: 356/TID: 2824
2021-11-20 15:06:59 UTC+0000|[THREAD]| RuntimeBroker.| PID: 1432/TID: 3352
2021-11-20 15:06:58 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 2276
2021-11-20 15:06:58 UTC+0000|[THREAD]| taskhostw.exe| PID: 2140/TID: 3264
2021-11-20 15:06:59 UTC+0000|[THREAD]| RuntimeBroker.| PID: 1432/TID: 3640
2021-11-20 15:06:58 UTC+0000|[THREAD]| svchost.exe| PID: 1956/TID: 3424
2021-11-20 15:06:57 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 2760
2021-11-20 15:06:59 UTC+0000|[THREAD]| RuntimeBroker.| PID: 1432/TID: 3960
2021-11-20 15:06:59 UTC+0000|[THREAD]| ShellExperienc| PID: 2644/TID: 3040
2021-11-20 15:06:57 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 2972
2021-11-20 15:06:58 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 2828
2021-11-20 15:06:57 UTC+0000|[THREAD]| explorer.exe| PID: 2940/TID: 4028
2021-11-20 15:04:21 UTC+0000|[THREAD]| Microsoft.Acti| PID: 1456/TID: 2508 End: 2021-11-20 15:04:41 UTC+0000
2021-11-20 15:05:34 UTC+0000|[THREAD]| svchost.exe| PID: 1220/TID: 4076
2021-11-20 15:06:08 UTC+0000|[THREAD]| MsMpEng.exe| PID: 1272/TID: 4088
2021-11-20 15:06:54 UTC+0000|[THREAD]| svchost.exe| PID: 3140/TID: 872
2021-11-20 15:04:00 UTC+0000|[THREAD]| SearchUI.exe| PID: 3160/TID: 2036
2021-11-20 15:04:00 UTC+0000|[THREAD]| SearchUI.exe| PID: 3160/TID: 3088
2021-11-20 14:20:08 UTC+0000|[THREAD]| svchost.exe| PID: 848/TID: 2640
2021-11-20 14:14:06 UTC+0000|[THREAD]| dns.exe| PID: 1964/TID: 2244
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 184
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 108
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 104
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 100
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 96
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 72
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 68
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 64
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 60
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 56
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 52
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 48
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 44
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 40
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 28
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 32
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 36
1970-01-01 00:00:00 UTC+0000|[THREAD]| System| PID: 4/TID: 24
1970-01-01 00:00:00 UTC+0000|[THREAD]| System| PID: 4/TID: 20
1970-01-01 00:00:00 UTC+0000|[THREAD]| System| PID: 4/TID: 16
1970-01-01 00:00:00 UTC+0000|[THREAD]| System| PID: 4/TID: 12
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 112
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 120
2021-11-20 14:10:26 UTC+0000|[THREAD]| System| PID: 4/TID: 116
2021-11-20 14:12:49 UTC+0000|[THREAD]| svchost.exe| PID: 1220/TID: 1380
2021-11-20 15:06:21 UTC+0000|[THREAD]| wsmprovhost.ex| PID: 1632/TID: 3716
2021-11-20 14:12:38 UTC+0000|[THREAD]| svchost.exe| PID: 848/TID: 1172
2021-11-20 14:21:15 UTC+0000|[THREAD]| dwm.exe| PID: 1016/TID: 3760 End: 2021-11-20 14:22:16 UTC+0000
2021-11-20 14:16:30 UTC+0000|[THREAD]| Microsoft.Acti| PID: 1456/TID: 364
2021-11-20 14:16:32 UTC+0000|[THREAD]| svchost.exe| PID: 512/TID: 1924
2021-11-20 14:10:26 UTC+0000|[SYMLINK]| DosDevices->\??| POffset: 147386227859664/Ptr: 1/Hnd: 0
2021-11-20 14:10:26 UTC+0000|[SYMLINK]| Global->\GLOBAL??| POffset: 147386227860160/Ptr: 1/Hnd: 0
2021-11-20 14:10:26 UTC+0000|[SYMLINK]| SystemRoot->\Device\BootDevice\Windows| POffset: 147386227927728/Ptr: 1/Hnd: 0
2021-11-20 14:10:33 UTC+0000|[SYMLINK]| BootDevice->\Device\HarddiskVolume4| POffset: 147386227933456/Ptr: 1/Hnd: 0
2021-11-20 14:10:28 UTC+0000|[SYMLINK]| PciControl->\Device\PciControl| POffset: 147386228426144/Ptr: 1/Hnd: 0
2021-11-20 14:11:19 UTC+0000|[SYMLINK]| DISPLAY#Default_Monitor#4&427137e&0&UID0#{e6f07b5f-ee97-4a90-b076-33f57bf4eaa7}->\Device\00000077| POffset: 147386228779440/Ptr: 2/Hnd: 1
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| FltMgr->\FileSystem\Filters\FltMgr| POffset: 147386228994480/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| PCIIDE#IDEChannel#4&23686003&0&0#{2accfe60-c130-11d2-b082-00a0c91efb8b}->\Device\Ide\PciIde0Channel0| POffset: 147386229048256/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| PCIIDE#IDEChannel#4&23686003&0&1#{2accfe60-c130-11d2-b082-00a0c91efb8b}->\Device\Ide\PciIde0Channel1| POffset: 147386229048400/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| Scsi0:->\Device\Ide\IdePort0| POffset: 147386229055440/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| PCI#VEN_15AD&DEV_07F0&SUBSYS_07F015AD&REV_00#4&1ee266c4&0&00B0#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}->\Device\NTPNP_PCI0044| POffset: 147386229084640/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| PartmgrControl->\Device\PartmgrControl| POffset: 147386229091856/Ptr: 1/Hnd: 0
2021-11-20 14:10:43 UTC+0000|[SYMLINK]| HID#VID_0E0F&PID_0003&MI_00#8&1e9c987c&0&0000#{378de44c-56ef-11d1-bc8c-00a0c91405dd}->\Device\00000074| POffset: 147386229209616/Ptr: 2/Hnd: 1
2021-11-20 14:10:26 UTC+0000|[SYMLINK]| WMIDataDevice->\Device\WMIDataDevice| POffset: 147386229276624/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| ScsiPort3->\Device\RaidPort1| POffset: 147386229493712/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Ntfs->\Ntfs| POffset: 147386229831472/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| LOG:->\clfs| POffset: 147386229831616/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| multi(0)disk(0)rdisk(0)partition(4)->\Device\Harddisk0\Partition4| POffset: 147386229833536/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| STORAGE#Volume#{2d182d60-4940-11ec-994e-806e6f6e6963}#000000001C300000#{7f108a28-9833-4b3b-b780-2c6b5fa5c062}->\Device\HarddiskVolume2| POffset: 147386229856320/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| VolMgrControl->\Device\VolMgrControl| POffset: 147386229865728/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| ROOT#spaceport#0000#{ef66a56f-88d1-4cd8-98c4-49faf57ad8af}->\Device\00000005| POffset: 147386229865872/Ptr: 2/Hnd: 1
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Harddisk0Partition2->\Device\HarddiskVolume2| POffset: 147386229896432/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Partition2->\Device\HarddiskVolume2| POffset: 147386229896624/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Partition3->\Device\HarddiskVolume3| POffset: 147386229898608/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| NDIS->\Device\Ndis| POffset: 147386229945536/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| WFPDev->\Device\WFP| POffset: 147386229946272/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| NXTIPSECDevice->\Device\NXTIPSEC| POffset: 147386229946464/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| Scsi2:->\Device\RaidPort0| POffset: 147386229994016/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| VMCIDev->\Device\VMCIGuestDev| POffset: 147386229994160/Ptr: 1/Hnd: 0
2021-11-20 14:10:26 UTC+0000|[SYMLINK]| RESOURCE_HUB->\Device\RESOURCE_HUB| POffset: 147386230001616/Ptr: 1/Hnd: 0
2021-11-20 14:10:26 UTC+0000|[SYMLINK]| WindowsTrustedRT->\Device\WindowsTrustedRT| POffset: 147386230029248/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Harddisk0Partition1->\Device\HarddiskVolume1| POffset: 147386230030144/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Partition1->\Device\HarddiskVolume1| POffset: 147386230030288/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| HarddiskVolume3->\Device\HarddiskVolume3| POffset: 147386230065232/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| IPSECDOSPDevice->\Device\IPSECDOSP| POffset: 147386230065760/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| WfpAle->\Device\WfpAle| POffset: 147386230066112/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| STORAGE#Volume#{2d182d60-4940-11ec-994e-806e6f6e6963}#0000000000100000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}->\Device\HarddiskVolume1| POffset: 147386230088480/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| ROOT#volmgr#0000#{53f5630e-b6bf-11d0-94f2-00a0c91efb8b}->\Device\00000001| POffset: 147386230096448/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| ScsiPort1->\Device\Ide\IdePort1| POffset: 147386230102752/Ptr: 1/Hnd: 0
2021-11-20 14:10:26 UTC+0000|[SYMLINK]| ACPI_ROOT_OBJECT->\Device\0000000e| POffset: 147386230104160/Ptr: 1/Hnd: 0
2021-11-20 14:10:27 UTC+0000|[SYMLINK]| ACPI#FixedButton#2&daba3ff&0#{4afa3d53-74a7-11d0-be5e-00a0c9062857}->\Device\0000001d| POffset: 147386230104832/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| MountPointManager->\Device\MountPointManager| POffset: 147386230112672/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| ScsiPort2->\Device\RaidPort0| POffset: 147386230112832/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| FltMgrMsg->\FileSystem\Filters\FltMgrMsg| POffset: 147386230113616/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| STORAGE#Volume#{2d182d60-4940-11ec-994e-806e6f6e6963}#0000000023700000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}->\Device\HarddiskVolume4| POffset: 147386230115008/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| ScsiPort0->\Device\Ide\IdePort0| POffset: 147386230141200/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| PCI#VEN_15AD&DEV_07E0&SUBSYS_07E015AD&REV_00#4&bbf9765&0&1088#{2accfe60-c130-11d2-b082-00a0c91efb8b}->\Device\NTPNP_PCI0041| POffset: 147386230194928/Ptr: 2/Hnd: 1
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| vmci->\Device\vmci| POffset: 147386230195760/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| multi(0)disk(0)rdisk(0)partition(3)->\Device\Harddisk0\Partition3| POffset: 147386230219904/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| multi(0)disk(0)rdisk(0)partition(2)->\Device\Harddisk0\Partition2| POffset: 147386230220176/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| STORAGE#Volume#{2d182d60-4940-11ec-994e-806e6f6e6963}#0000000022700000#{7f108a28-9833-4b3b-b780-2c6b5fa5c062}->\Device\HarddiskVolume3| POffset: 147386230221616/Ptr: 2/Hnd: 1
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Harddisk0Partition3->\Device\HarddiskVolume3| POffset: 147386230221936/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| HarddiskVolume1->\Device\HarddiskVolume1| POffset: 147386230222240/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Harddisk0Partition4->\Device\HarddiskVolume4| POffset: 147386230222800/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| multi(0)disk(0)rdisk(0)->\Device\Harddisk0\Partition0| POffset: 147386230584688/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Disk{7b6f1752-bd95-6e22-e3a5-6ee8419ecad7}->\Device\Harddisk0\DR0| POffset: 147386230584880/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| PhysicalDrive0->\Device\Harddisk0\DR0| POffset: 147386230585408/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Partition0->\Device\Harddisk0\DR0| POffset: 147386230585552/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Partition4->\Device\HarddiskVolume4| POffset: 147386230586560/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| multi(0)disk(0)rdisk(0)partition(1)->\Device\Harddisk0\Partition1| POffset: 147386230586768/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| SCSI#Disk&Ven_NVMe&Prod_VMware_Virtual_N#5&1cc84679&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}->\Device\0000006c| POffset: 147386230659104/Ptr: 2/Hnd: 1
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Volume{aea1cdf2-2f12-4c6b-9303-bbfd2e9a8412}->\Device\HarddiskVolume1| POffset: 147386230669408/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| C:->\Device\HarddiskVolume4| POffset: 147386230669696/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| HarddiskVolume2->\Device\HarddiskVolume2| POffset: 147386230696304/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| HarddiskVolume4->\Device\HarddiskVolume4| POffset: 147386230703280/Ptr: 1/Hnd: 0
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Volume{01d53979-12d2-47a6-82f8-4f579fe84dd6}->\Device\HarddiskVolume4| POffset: 147386230716224/Ptr: 1/Hnd: 0
2021-11-20 14:10:38 UTC+0000|[SYMLINK]| KnownDllPath->C:\Windows\SysWoW64| POffset: 147386230719200/Ptr: 1/Hnd: 0
2021-11-20 14:10:38 UTC+0000|[SYMLINK]| KnownDllPath->C:\Windows\System32| POffset: 147386230719568/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| Spaceport->\Device\Spaceport| POffset: 147386230942784/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| ROOT#spaceport#0000#{53f5630e-b6bf-11d0-94f2-00a0c91efb8b}->\Device\00000005| POffset: 147386230951728/Ptr: 2/Hnd: 1
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| Scsi3:->\Device\RaidPort1| POffset: 147386230964768/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| Scsi1:->\Device\Ide\IdePort1| POffset: 147386230970240/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| VDRVROOT->\Device\00000004| POffset: 147386230996320/Ptr: 1/Hnd: 0
2021-11-20 14:10:29 UTC+0000|[SYMLINK]| ROOT#vdrvroot#0000#{2e34d650-5819-42ca-84ae-d30803bae505}->\Device\00000004| POffset: 147386231012352/Ptr: 2/Hnd: 1
2021-11-20 14:10:30 UTC+0000|[SYMLINK]| PCI#VEN_15AD&DEV_07F0&SUBSYS_07F015AD&REV_00#4&1ee266c4&0&00B0#{2accfe60-c130-11d2-b082-00a0c91efb8b}->\Device\NTPNP_PCI0044| POffset: 147386231015008/Ptr: 2/Hnd: 1
