Volatility 3 Framework 2.5.2

Offset	Name	Size
0xad818ef08a90	\$Directory	216
0xad818ef08c20	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.2212.4180.0_x64__cw5n1h2txyewy\ActivationStore.dat.LOG2	216
0xad818ef090d0	\Windows\System32\msimg32.dll	216
0xad818ef098a0	\Users\Tammam\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.loglog	216
0xad818ef09a30	\Windows\System32\en-GB\propsys.dll.mui	216
0xad818ef0b1a0	\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.2212.4180.0_x64__cw5n1h2txyewy\ActivationStore.dat	216
0xad818ef0b4c0	\$Directory	216
0xad818ef0b970	\Windows\System32\en-US\rundll32.exe.mui	216
0xad818ef0bc90	\$Directory	216
0xad818ef0c460	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.edb	216
0xad818ef0c910	\Windows\SysWOW64\rundll32.exe	216
0xad818ef0caa0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.jfm	216
0xad818ef0d400	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\Shortcuts-journal	216
0xad818ef0da40	\Dev\Query	216
0xad818ef0e3a0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\edb.log	216
0xad818ef0e6c0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.edb	216
0xad818ef0e850	\Windows\SysWOW64\rundll32.exe	216
0xad818ef0fca0	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\icudtl.dat	216
0xad818ef10150	\MsFteWds	216
0xad818ef10600		216
0xad818ef10790	\$Directory	216
0xad818ef11410	\LOCAL\mojo.5328.968.15801741051542822142	216
0xad818ef11d70	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_dfrgui_exe	216
0xad818ef126d0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xad818ef12b80	\LOCAL\mojo.5328.968.15801741051542822142	216
0xad818ef12d10	\$Directory	216
0xad818ef12ea0	\Windows\System32\ulib.dll	216
0xad818ef13cb0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_dfrgui_exe	216
0xad818ef13e40	\Windows\System32\MicrosoftAccountWAMExtension.dll	216
0xad818ef14160	\$Directory	216
0xad818ef14480	\$Directory	216
0xad818ef14610	\$Directory	216
0xad818ef14ac0	\$Directory	216
0xad818ef15d80	\Program Files\Common Files\microsoft shared\ink\tiptsf.dll	216
0xad818ef16230	\$Directory	216
0xad818ef16550	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818ef171d0	\$Directory	216
0xad818ef174f0	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50	216
0xad818ef17810	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50	216
0xad818ef18170	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\msedge_200_percent.pak	216
0xad818ef18490	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\icudtl.dat	216
0xad818ef18620	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\v8_context_snapshot.bin	216
0xad818ef187b0	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\msedge_100_percent.pak	216
0xad818ef18940	\Windows\System32\Unistore.dll	216
0xad818ef18ad0	\$Directory	216
0xad818ef18c60	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\Locales\en-GB.pak	216
0xad818ef198e0	\$Directory	216
0xad818ef19d90	\Windows\Registration\R000000000006.clb	216
0xad818ef1a0b0	\Users\Tammam\AppData\Local\Temp\c3912af058\oneetx.exe	216
0xad818ef1a560	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\resources.pak	216
0xad818ef1a880	\Windows\System32	216
0xad818ef1aba0	\Windows\System32\cryptui.dll	216
0xad818ef1b1e0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_RemoteDesktop	216
0xad818ef1b500	\Windows\SysWOW64\linkinfo.dll	216
0xad818ef1bb40	\$Directory	216
0xad818ef1c180	\$Directory	216
0xad818ef1c4a0	\Users\Tammam\AppData\Local\Comms\UnistoreDB\USS.jtx	216
0xad818ef1c7c0	\$Directory	216
0xad818ef1c950	\Users\Tammam\AppData\Local\Comms\UnistoreDB\store.jfm	216
0xad818ef1d120	\$Directory	216
0xad818ef1d8f0	\Windows\Fonts\verdanab.ttf	216
0xad818ef1fb50	\$Directory	216
0xad818ef201c0	Ș軲궁￿Ș軲궁￿	0
0xad818ef204b0	\$Directory	216
0xad818ef20e10	\$Directory	216
0xad818ef21130	\Windows\SysWOW64\edputil.dll	216
0xad818ef21770	\$Directory	216
0xad818ef21db0	\$Directory	216
0xad818ef223f0	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\v8_context_snapshot.bin	216
0xad818ef22710	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\msedge_100_percent.pak	216
0xad818ef23390	\$Directory	216
0xad818ef23520	\$Directory	216
0xad818ef236b0	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\msedge_200_percent.pak	216
0xad818ef239d0	\Windows\SysWOW64\netutils.dll	216
0xad818ef23b60	\Windows\System32\sxshared.dll	216
0xad818ef23cf0	\$Directory	216
0xad818ef25780	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\Locales\en-GB.pak	216
0xad818ef25c30	\Windows\System32\LocationFrameworkInternalPS.dll	216
0xad818ef25dc0	\Windows\System32\ifsutil.dll	216
0xad818ef260e0	\$Directory	216
0xad818ef26720	\Users\Tammam\AppData\Local\ConnectedDevicesPlatform\f89bdb6d2a86b2aa\ActivitiesCache.db-shm	216
0xad818ef268b0	\$Directory	216
0xad818ef26a40	\$Directory	216
0xad818ef26ef0	\Windows\servicing\Packages\Microsoft-Windows-SearchEngine-Client-Package-onecoreuap-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
0xad818ef276c0	\Windows\System32\LicenseManager.dll	216
0xad818ef27b70	\$Directory	216
0xad818ef27e90	\$Directory	216
0xad818ef284d0	\$Directory	216
0xad818ef28ca0	\$Directory	216
0xad818ef29600	䵸愫』㻀㙣㜹摡�㠂ῠ攱てꡣ愆憴㐈⢹䴐1䈄뢂愛㌱祸䐩㌃慀㠅㈵ঘ᪖๐盢㜶㥡敥挶䳈脠聀ܩ㐳䐑搁ܵ఑㌳慣ዺܷ〵㌷ᅀ�㑚晵ݹd䀃攀杲㕪㐸嫺໺瀴㤇杸海祥	216
0xad818ef2a410	\$Directory	216
0xad818ef2a730	\Program Files (x86)\Microsoft\Edge\Application\113.0.1774.50\resources.pak	216
0xad818ef2b090	\$Directory	216
0xad818ef2b9f0	\$Directory	216
0xad818ef2bb80	\Windows\System32\bidispl.dll	216
0xad818ef2c350	\$Directory	216
0xad818ef2cb20	\Windows\System32\FXSRESM.dll	216
0xad818ef2ce40	\$Directory	216
0xad818ef2d2f0	\$Directory	216
0xad818ef2d930	\$Directory	216
0xad818ef2dde0	\$Directory	216
0xad818ef2e290	\$Directory	216
0xad818ef2e8d0	\$Directory	216
0xad818ef2f870	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0xad818ef30360	\SwDevice	216
0xad818ef30680	\Windows\System32\spool\V4Dirs\84667324-9C5D-4559-BF83-93DDBC1589CD\5b120a24.BUD	216
0xad818ef30e50	\$Directory	216
0xad818ef31300	\Users\Tammam\AppData\Local\Temp\c3912af058	216
0xad818ef31490	\Windows\System32\en-US\mswsock.dll.mui	216
0xad818ef31620	\$Directory	216
0xad818ef31c60	\Windows\System32\PrinterCleanupTask.dll	216
0xad818ef32110	\$Directory	216
0xad818ef325c0	\$Directory	216
0xad818ef32d90	\Windows	216
0xad818ef33240	\$Directory	216
0xad818ef333d0	\$Directory	216
0xad818ef33560	\Windows\System32\en-US\wbiosrvc.dll.mui	216
0xad818ef33d30	\Windows\System32\mfasfsrcsnk.dll	216
0xad818ef34370	\Windows\System32\wdmaud.drv	216
0xad818ef34e60	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.2006_none_919e9136cc8d4791	216
0xad818ef35c70	\Windows\System32\en-GB\duser.dll.mui	216
0xad818ef35e00	\Windows\System32\defragsvc.dll	216
0xad818ef362b0	\CMApi	216
0xad818ef365d0	\Windows\System32\provsvc.dll	216
0xad818ef368f0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_AutoGenerated_{BB044BFD-25B7-2FAA-22A8-6371A93E0456}	216
0xad818ef36a80	\Windows\System32\en-US\wdmaud.drv.mui	216
0xad818ef36c10	\$Directory	216
0xad818ef3b0d0	\Windows\System32\en-GB\crypt32.dll.mui	216
0xad818ef3c390	\Windows\servicing\Packages\Microsoft-Client-License-Platform-Device-Licensing-Service-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1865.mum	216
0xad818ef3c840	\Windows\servicing\Packages\Microsoft-Windows-Client-Desktop-Required-Package0110~31bf3856ad364e35~amd64~en-GB~10.0.19041.1889.mum	216
0xad818ef3c9d0	\Windows\servicing\Packages\Microsoft-Windows-TerminalServices-AppServerClient-Opt-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
0xad818ef3e460	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_mspaint_exe	216
0xad818ef3e780	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_Computer	216
0xad818ef3e910	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_SnippingTool_exe	216
0xad818ef3eaa0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge	216
0xad818ef3ec30	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{F38BF404-1D43-42F2-9305-67DE0B28FC23}_regedit_exe	216
0xad818ef3edc0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\windows_immersivecontrolpanel_cw5n1h2txyewy!microsoft_windows_immersivecontrolpanel	216
0xad818ef3f8b0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_WindowsCalculator_8wekyb3d8bbwe!App	216
0xad818ef3fbd0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\com_electron_outline-client	216
0xad818ef3fd60	\Windows\System32	216
0xad818ef40210	\Windows\System32\en-GB\propsys.dll.mui	216
0xad818ef406c0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{F38BF404-1D43-42F2-9305-67DE0B28FC23}_regedit_exe	216
0xad818f648530	\Users\Tammam\AppData\Local\Temp\ad_driver.10.sys	216
0xad818f648810	\Users\Tammam\AppData\Local\Temp\ad_driver.sys	216
0xad818f80ba30	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderApiLogger.etl	216
0xad818f80fae0	\$PrepareToShrinkFileSize	216
0xad818f8841e0	\$Directory	216
0xad818f884370	\Windows\Fonts\segoeuil.ttf	216
0xad818f884690	\Windows\SystemResources\Chakra.dll.mun	216
0xad818f8849b0	\Windows\System32\en-US\Geolocation.dll.mui	216
0xad818f884cd0		216
0xad818f8854a0	㢈ᆬ뺅￿횰ധ뺅￿㢠ᆬ뺅￿㢠ᆬ뺅￿	216
0xad818f885950	잨ഃ뺅￿티ധ뺅￿	216
0xad818f885e00		216
0xad818f8862b0	\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll	216
0xad818f8865d0	\Windows\SysWOW64\vcruntime140_clr0400.dll	216
0xad818f886760	豈爇eመR߿ԑ�琁敩ｳ逅㬘쾫糧－븋ⶐ	216
0xad818f886c10	\Windows\SysWOW64\ucrtbase_clr0400.dll	216
0xad818f8870c0	\Windows\SysWOW64\netmsg.dll	216
0xad818f8873e0	\LOCAL\mojo.5328.5452.5703955029399248833	216
0xad818f887a20	\Program Files (x86)\Outline\OutlineService.exe	216
0xad818f887ed0	肃۾ݹꁰ鈄着ݿ꺛抖圀ſ큀ﾉဈ罶Ё꺘抓堀ſ聰ſ끔੿꺕抜쀀芈夂退Lく ૐIG၈匈րe分	216
0xad818f8881f0	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\Microsoft.Graphics.Canvas.dll	216
0xad818f888380	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818f888510	\$Directory	216
0xad818f8886a0	հ㑾柠㷝៿ၒ᷿껡拨㐠፿ਏݻ껾拵瘀ݿꃰൿ큄ಐ䁤罻﬇bw੿Oڽ˻껸拳砀˻Ù᫿⳿	216
0xad818f8889c0	\Windows\System32\shacct.dll	216
0xad818f889640	\$Directory	216
0xad818f8897d0	\LOCAL\mojo.5328.5452.5703955029399248833	216
0xad818f889c80	\LOCAL\mojo.5328.5452.16199535016049581842	216
0xad818f889e10	猅ᩀ졮鬐更1ༀ类b祻䰥䔀㟀ᡁ䤒㍘鑎ĥ墫伧㊸㡉夔ƃ*긌戇簀缀ࠓݻ급ᒀ筽龜퀠羢吊羐غʮ	216
0xad818f88a770	\Windows\SysWOW64\OnDemandConnRouteHelper.dll	216
0xad818f88adb0	\Windows\System32\mssph.dll	216
0xad818f88b0d0	\Windows\System32\en-US\twinapi.appcore.dll.mui	216
0xad818f88b8a0	\$Directory	216
0xad818f88c390	\$Directory	216
0xad818f88c520	\$Directory	216
0xad818f88c9d0	\Endpoint	216
0xad818f88d970	\$Directory	216
0xad818f88e780	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge	216
0xad818f88e910	\$Directory	216
0xad818f88f590	\$Directory	216
0xad818f88f720	\$Directory	216
0xad818f890210	\$Directory	216
0xad818f890530	\$Directory	216
0xad818f8906c0	\Users\Tammam\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData	216
0xad818f890850	\Windows\System32\en-GB\shell32.dll.mui	216
0xad818f890d00	\Windows\System32\en-GB\NPSMDesktopProvider.dll.mui	216
0xad818f8911b0	\Endpoint	216
0xad818f8911e0	ሸ辉궁￿ሸ辉궁￿	-1
0xad818f891340	\Windows\SysWOW64\urlmon.dll	216
0xad818f8917f0	\Windows\System32\mfcore.dll	216
0xad818f891ca0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Getstarted_8wekyb3d8bbwe!App	216
0xad818f892470	牯慭䅴s捰佢䑉s杲佨䑉s乣浵䥏獄氀捯污潈瑳牏潄慭湩獉搀獮潄慭湩獉䌀潬敳獁獉䌀畯瑮牥畍瑬呩浩牥〱丰s敧彴楄慳汢䍥牥楴楦慣整䭅獕猀摟獩扡	216
0xad818f8930f0	\Dev\Query	216
0xad818f894860	\$Directory	216
0xad818f895350	\Windows\System32\SettingsHandlers_nt.dll	216
0xad818f8954e0	\$Directory	216
0xad818f895990	\Windows\System32	216
0xad818f896480	\$ConvertToNonresident	216
0xad818f896930	\Users\Tammam\Desktop	216
0xad818f897bf0	\Windows\System32\mssvp.dll	216
0xad818f898870	\Dev\Query	216
0xad818f8999a0	\Windows\System32\SearchFolder.dll	216
0xad818f89a170	\Users\Tammam\AppData\Local\Temp\B60B5853-16AC-4C55-A341-5CE283D17D26\LogProvider.dll	216
0xad818f89a490	\Windows\System32\ntdll.dll	216
0xad818f89a7b0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WFS_exe	216
0xad818f89a940	荈䃬譈䔅䛩䠀쐳襈⑄䤸曆譁䣰赈࢙￿䧿掃è赉ꯨ�䳿䒍〤赈謕㠰䠀쮋Ϩ�诿藘磀䠝䲋〤譈䰁쾋譄䣆햋譈偀ᗿ潚6�赈⑌썪ￛ쎋譈⑌䠸찳Ῠ䣿岋堤譈⑬䡠璋栤荈䃄썟䣌認0	216
0xad818f89aad0	\Users\Tammam\AppData\Local\Temp\B60B5853-16AC-4C55-A341-5CE283D17D26\OSProvider.dll	216
0xad818f89ac60	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_SecHealthUI_cw5n1h2txyewy!SecHealthUI	216
0xad818f89adf0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_SnippingTool_exe	216
0xad818f89b5c0	\$Directory	216
0xad818f89b750	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_Computer	216
0xad818f89c3d0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\wdscore.dll	216
0xad818f89d1e0	\$Directory	216
0xad818f89d500	\Windows\System32\DriverStore\en-US\pci.inf_loc	216
0xad818f89d9b0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_mspaint_exe	216
0xad818f89db40	\Windows\SysWOW64\iertutil.dll	216
0xad818f89de60	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xad818f89e310	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0xad818f89e4a0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0xad818f89eae0	\Windows\Registration\R000000000006.clb	216
0xad818f89ec70	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xad818f89f120	\$Directory	216
0xad818f89f2b0	\$Directory	216
0xad818f89f5d0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xad818f89f760	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0xad818f89f8f0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm	216
0xad818f89fc10	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm	216
0xad818f8a0250	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xad818f8a03e0	\Windows\servicing\CbsApi.dll	216
0xad818f8a0bb0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_dfrgui_exe	216
0xad818f8a11f0	\$CachedWriteThrough	216
0xad818f8a1e70	\Windows\servicing\TrustedInstaller.exe	216
0xad818f8a24b0	\Windows\Registration\R000000000006.clb	216
0xad818f8a2640	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0xad818f8a27d0	\Windows\System32	216
0xad818f8a3130	\Windows\Logs\CBS\CBS.log	216
0xad818f8a32c0	\Windows\servicing\en-US\TrustedInstaller.exe.mui	216
0xad818f8a3450	爆潰敳x¿堇刭煥敵䡳ⵌ楗桴㬀砂䌇楬湥筴̊瀌뺎ഀ�ݻ⿿ﯶ刻＀ＯŵᏴ7ŷ椯툷❫읤萀	216
0xad818f8a3770	\Windows\System32\SecurityHealthAgent.dll	216
0xad818f8a40d0	\Windows\System32\twext.dll	216
0xad818f8a4a30	\Windows\System32\ngcsvc.dll	216
0xad818f8a4ee0	\Windows\System32\en-GB\twext.dll.mui	216
0xad818f8a5200	\$Directory	216
0xad818f8a5b60	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818f8a5cf0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\index	216
0xad818f8a5e80	\Users\Tammam\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xad818f8a64c0	\Windows\System32\WinMetadata\Windows.UI.winmd	216
0xad818f8a6650	\Users\Tammam\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	216
0xad818f8a67e0	\Users\Tammam\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.loglog	216
0xad818f8a6b00	\Windows\System32\en-GB\ntshrui.dll.mui	216
0xad818f8a6e20		216
0xad818f8a72d0	\Windows\System32\adtschema.dll	216
0xad818f8a75f0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818f8a7910	\Windows\System32\en-GB\crypt32.dll.mui	216
0xad818f8a8720	\Users\Tammam\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db	216
0xad818f8a8bd0	\Windows\System32\en-GB\urlmon.dll.mui	216
0xad818f8a9210	\Windows\System32\NgcCtnrSvc.dll	216
0xad818f8a9850	\Windows\System32\NgcCtnr.dll	216
0xad818f8a99e0	\Windows\Logs\CBS\CBS.log	216
0xad818f8a9b70	\Windows\servicing\Packages\Microsoft-Windows-LanguageFeatures-Basic-en-gb-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum	216
0xad818f8a9d00	\Windows\Registration\R000000000006.clb	216
0xad818f8a9e90	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\wcp.dll	216
0xad818f8aa4d0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\index	216
0xad818f8aa660	\Windows\servicing\CbsMsg.dll	216
0xad818f8aab10	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\dpx.dll	216
0xad818f8aae30	\Program Files\Windows Defender\en-GB\shellext.dll.mui	216
0xad818f8ab150	\Windows\System32	216
0xad818f8ab2e0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\CbsCore.dll	216
0xad818f8ab470	\CMApi	216
0xad818f8abab0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_0	216
0xad818f8abc40	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\drupdate.dll	216
0xad818f8abdd0	\Windows\System32\srclient.dll	216
0xad818f8ac410	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_0	216
0xad818f8ac8c0	\Program Files\Windows Defender\shellext.dll	216
0xad818f8acd70	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_0	216
0xad818f8ad090	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_0	216
0xad818f8ad220	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_2	216
0xad818f8ad540	\Windows\System32\en-GB\mpr.dll.mui	216
0xad818f8ad9f0	\Windows\System32\ntlanman.dll	216
0xad818f8adb80	\Windows\System32\drprov.dll	216
0xad818f8add10	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_2	216
0xad818f8adea0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\index	216
0xad818f8ae1c0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_1	216
0xad818f8ae4e0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_2	216
0xad818f8ae670	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_3	216
0xad818f8ae800	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_3	216
0xad818f8ae990	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_1	216
0xad818f8aeb20	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_1	216
0xad818f8aecb0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_1	216
0xad818f8aee40	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\index	216
0xad818f8af480	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_3	216
0xad818f8af930	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_2	216
0xad818f8afac0	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_3	216
0xad818f8b0130	ƈ辋궁￿ƈ辋궁￿	0
0xad818f8b13c0	\Windows\System32\davclnt.dll	216
0xad818f8b1b90	\Sessions\1\AppContainerNamedObjects\S-1-15-2-3251537155-1984446955-2931258699-841473695-1938553385-924012159-129201922	216
0xad818f8b90c0	\$Directory	216
0xad818f8b9250	\Windows\servicing\Packages\Microsoft-Windows-Client-Features-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1806.mum	216
0xad818f8b93e0	\Windows\servicing\Packages\Microsoft-Windows-HyperV-OptionalFeature-HypervisorPlatform-Disabled-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
0xad818f8b9570	\Windows\servicing\Packages\HyperV-HypervisorPlatform-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
0xad818f8b9700	\Windows\servicing\Packages\Microsoft-OneCore-VirtualizationBasedSecurity-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
0xad818f8b9890	\Windows\servicing\Packages\HyperV-VID-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
0xad818f8b9a20	\Windows\servicing\Packages\Microsoft-Windows-HyperV-OptionalFeature-VirtualMachinePlatform-Disabled-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1766.mum	216
0xad818f8b9bb0	\Windows\servicing\Packages\HyperV-Compute-System-VmDirect-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.488.mum	216
0xad818f8b9d40	\Windows\servicing\Packages\HyperV-DynamicMemory-VirtualDevice-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
0xad818f8b9ed0	\Windows\servicing\Packages\HyperV-IntegrationComponents-VirtualDevice-Core-Package~31bf3856ad364e35~amd64~en-GB~10.0.19041.1.mum	216
