2021-04-30 17:52:19 UTC+0000|[LIVE RESPONSE]| (System time)|
2094-06-19 17:39:18 UTC+0000|[PE DEBUG]| Windows.StateRepositoryBroker.dll| Process: svchost.exe/PID: 3920/PPID: 712/Process POffset: 0x05df22c0/DLL Base: 0x7ffd75af0000
2021-04-30 17:39:48 UTC+0000|[DLL LOADTIME (dll)]| Windows.StateRepositoryBroker.dll| Process: svchost.exe/PID: 3920/PPID: 712/Process POffset: 0x05df22c0/DLL Base: 0x7ffd75af0000
2021-04-30 17:48:07 UTC+0000|[PROCESS]| chrome.exe| PID: 460/PPID: 1328/POffset: 0x85ca1300
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| chrome.exe PID: 460/PPID: 1328/POffset: 0x85ca1300
2021-04-30 12:39:43 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| chrome.exe PID: 460/PPID: 1328/POffset: 0x85ca1300
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS| chrome.exe PID: 460/PPID: 1328/POffset: 0x85ca1300
2021-04-25 17:57:17 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT| chrome.exe PID: 460/PPID: 1328/POffset: 0x85ca1300
2019-12-07 09:15:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\OLE| chrome.exe PID: 460/PPID: 1328/POffset: 0x85ca1300
2021-04-30 17:51:19 UTC+0000|[Handle (Key)]| MACHINE| chrome.exe PID: 460/PPID: 1328/POffset: 0x85ca1300
2021-04-25 17:57:58 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES\LOCAL SETTINGS| chrome.exe PID: 460/PPID: 1328/POffset: 0x85ca1300
2021-04-24 00:07:31 UTC+0000|[PE HEADER (exe)]| chrome.exe| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ff6fb270000
2021-04-24 00:07:31 UTC+0000|[PE DEBUG]| chrome.exe| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ff6fb270000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (exe)]| chrome.exe| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ff6fb270000
2052-11-24 01:54:30 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd89810000
2052-11-24 01:54:30 UTC+0000|[PE DEBUG]| ntdll.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd89810000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd89810000
2035-05-09 02:28:20 UTC+0000|[PE HEADER (dll)]| Secur32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd800c0000
2035-05-09 02:28:20 UTC+0000|[PE DEBUG]| Secur32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd800c0000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| Secur32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd800c0000
2010-06-24 15:35:53 UTC+0000|[PE HEADER (dll)]| RPCRT4.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87d30000
2010-06-24 15:35:53 UTC+0000|[PE DEBUG]| RPCRT4.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87d30000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| RPCRT4.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87d30000
2077-01-01 02:27:58 UTC+0000|[PE HEADER (dll)]| combase.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd88170000
-|[PE DEBUG]| combase.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd88170000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| combase.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd88170000
1995-03-11 11:42:45 UTC+0000|[PE HEADER (dll)]| DWrite.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd74b80000
-|[PE DEBUG]| DWrite.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd74b80000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| DWrite.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd74b80000
2100-08-06 12:47:00 UTC+0000|[PE HEADER (dll)]| CRYPT32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd873c0000
2100-08-06 12:47:00 UTC+0000|[PE DEBUG]| CRYPT32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd873c0000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| CRYPT32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd873c0000
2035-03-12 11:08:37 UTC+0000|[PE HEADER (dll)]| WINHTTP.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd7f9f0000
-|[PE DEBUG]| WINHTTP.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd7f9f0000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| WINHTTP.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd7f9f0000
2061-09-11 16:04:23 UTC+0000|[PE HEADER (dll)]| WINSPOOL.DRV| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd79400000
2061-09-11 16:04:23 UTC+0000|[PE DEBUG]| WINSPOOL.DRV| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd79400000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| WINSPOOL.DRV| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd79400000
1997-03-13 11:28:58 UTC+0000|[PE HEADER (dll)]| WINTRUST.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87210000
1997-03-13 11:28:58 UTC+0000|[PE DEBUG]| WINTRUST.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87210000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| WINTRUST.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87210000
1981-09-10 02:51:39 UTC+0000|[PE HEADER (dll)]| ADVAPI32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87a40000
-|[PE DEBUG]| ADVAPI32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87a40000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| ADVAPI32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87a40000
2035-12-23 17:14:57 UTC+0000|[PE HEADER (dll)]| dbghelp.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd7c630000
2035-12-23 17:14:57 UTC+0000|[PE DEBUG]| dbghelp.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd7c630000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| dbghelp.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd7c630000
1984-12-12 08:19:41 UTC+0000|[PE HEADER (dll)]| dhcpcsvc.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd80250000
1984-12-12 08:19:41 UTC+0000|[PE DEBUG]| dhcpcsvc.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd80250000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| dhcpcsvc.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd80250000
1993-04-23 01:39:11 UTC+0000|[PE HEADER (dll)]| ucrtbase.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87060000
-|[PE DEBUG]| ucrtbase.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87060000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| ucrtbase.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87060000
1980-10-21 14:56:02 UTC+0000|[PE HEADER (dll)]| VERSION.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd80270000
1980-10-21 14:56:02 UTC+0000|[PE DEBUG]| VERSION.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd80270000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| VERSION.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd80270000
2063-07-18 02:18:03 UTC+0000|[PE HEADER (dll)]| WS2_32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd894c0000
2063-07-18 02:18:03 UTC+0000|[PE DEBUG]| WS2_32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd894c0000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| WS2_32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd894c0000
2062-09-24 07:16:40 UTC+0000|[PE HEADER (dll)]| UIAutomationCore.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd6dd00000
2062-09-24 07:16:40 UTC+0000|[PE DEBUG]| UIAutomationCore.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd6dd00000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| UIAutomationCore.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd6dd00000
2053-11-22 19:28:47 UTC+0000|[PE HEADER (dll)]| MSASN1.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86a70000
2053-11-22 19:28:47 UTC+0000|[PE DEBUG]| MSASN1.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86a70000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| MSASN1.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86a70000
2022-01-18 10:29:28 UTC+0000|[PE HEADER (dll)]| KERNEL32.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd88b10000
2022-01-18 10:29:28 UTC+0000|[PE DEBUG]| KERNEL32.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd88b10000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| KERNEL32.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd88b10000
1995-02-01 11:59:59 UTC+0000|[PE HEADER (dll)]| KERNELBASE.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87520000
1995-02-01 11:59:59 UTC+0000|[PE DEBUG]| KERNELBASE.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87520000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87520000
2021-04-24 00:07:31 UTC+0000|[PE HEADER (dll)]| chrome_elf.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd57860000
2021-04-24 00:07:31 UTC+0000|[PE DEBUG]| chrome_elf.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd57860000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| chrome_elf.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd57860000
2080-05-15 06:41:30 UTC+0000|[PE HEADER (dll)]| IPHLPAPI.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86350000
2080-05-15 06:41:30 UTC+0000|[PE DEBUG]| IPHLPAPI.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86350000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| IPHLPAPI.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86350000
2000-04-30 20:06:06 UTC+0000|[PE HEADER (dll)]| PROPSYS.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd82b70000
-|[PE DEBUG]| PROPSYS.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd82b70000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| PROPSYS.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd82b70000
2046-05-23 23:27:27 UTC+0000|[PE HEADER (dll)]| bcryptPrimitives.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd877f0000
2046-05-23 23:27:27 UTC+0000|[PE DEBUG]| bcryptPrimitives.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd877f0000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| bcryptPrimitives.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd877f0000
2103-03-01 12:14:47 UTC+0000|[PE HEADER (dll)]| USERENV.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86e10000
2103-03-01 12:14:47 UTC+0000|[PE DEBUG]| USERENV.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86e10000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| USERENV.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86e10000
2021-04-24 00:07:31 UTC+0000|[PE HEADER (dll)]| chrome.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd48150000
2021-04-24 00:07:31 UTC+0000|[PE DEBUG]| chrome.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd48150000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| chrome.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd48150000
1991-10-01 15:54:43 UTC+0000|[PE HEADER (dll)]| CRYPTBASE.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86830000
1991-10-01 15:54:43 UTC+0000|[PE DEBUG]| CRYPTBASE.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86830000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| CRYPTBASE.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86830000
2078-11-15 13:09:36 UTC+0000|[PE HEADER (dll)]| SSPICLI.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86e40000
2078-11-15 13:09:36 UTC+0000|[PE DEBUG]| SSPICLI.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86e40000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| SSPICLI.DLL| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd86e40000
2015-11-20 22:31:21 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87e60000
-|[PE DEBUG]| msvcrt.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87e60000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87e60000
2008-01-08 01:07:38 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87870000
2008-01-08 01:07:38 UTC+0000|[PE DEBUG]| sechost.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87870000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87870000
2068-03-29 14:40:55 UTC+0000|[PE HEADER (dll)]| WINMM.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd77a80000
2068-03-29 14:40:55 UTC+0000|[PE DEBUG]| WINMM.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd77a80000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| WINMM.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd77a80000
2000-05-19 15:25:03 UTC+0000|[PE HEADER (dll)]| msvcp_win.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87320000
-|[PE DEBUG]| msvcp_win.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87320000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| msvcp_win.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd87320000
2102-08-03 16:52:10 UTC+0000|[PE HEADER (dll)]| OLEAUT32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd89700000
2102-08-03 16:52:10 UTC+0000|[PE DEBUG]| OLEAUT32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd89700000
2021-04-30 17:48:07 UTC+0000|[DLL LOADTIME (dll)]| OLEAUT32.dll| Process: chrome.exe/PID: 460/PPID: 1328/Process POffset: 0x85ca1300/DLL Base: 0x7ffd89700000
2021-04-30 17:42:37 UTC+0000|[PROCESS]| WinStore.App.e| PID: 3712/PPID: 856/POffset: 0x501762c0
2021-04-30 17:44:53 UTC+0000|[PROCESS]| chrome.exe| PID: 1840/PPID: 1328/POffset: 0x46e8d080
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-30 12:39:43 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-30 17:51:19 UTC+0000|[Handle (Key)]| MACHINE| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-30 17:39:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-30 17:51:19 UTC+0000|[Handle (Key)]| MACHINE| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2019-12-07 09:15:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\OLE| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-25 17:57:17 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-25 17:57:58 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES\LOCAL SETTINGS| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-25 18:44:31 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2019-12-07 09:18:05 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2019-12-07 09:18:10 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-28 17:15:52 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-25 19:27:34 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP6\PARAMETERS| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2019-12-07 09:15:07 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\DNSCACHE\PARAMETERS| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-25 19:27:30 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-25 19:27:30 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP6\PARAMETERS\INTERFACES| chrome.exe PID: 1840/PPID: 1328/POffset: 0x46e8d080
2021-04-24 00:07:31 UTC+0000|[PE HEADER (exe)]| chrome.exe| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ff6fb270000
2021-04-24 00:07:31 UTC+0000|[PE DEBUG]| chrome.exe| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ff6fb270000
2021-04-30 17:44:53 UTC+0000|[DLL LOADTIME (exe)]| chrome.exe| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ff6fb270000
2052-11-24 01:54:30 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd89810000
2052-11-24 01:54:30 UTC+0000|[PE DEBUG]| ntdll.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd89810000
2021-04-30 17:44:53 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd89810000
2035-05-09 02:28:20 UTC+0000|[PE HEADER (dll)]| Secur32.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd800c0000
2035-05-09 02:28:20 UTC+0000|[PE DEBUG]| Secur32.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd800c0000
2021-04-30 17:44:53 UTC+0000|[DLL LOADTIME (dll)]| Secur32.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd800c0000
2010-06-24 15:35:53 UTC+0000|[PE HEADER (dll)]| RPCRT4.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd87d30000
2010-06-24 15:35:53 UTC+0000|[PE DEBUG]| RPCRT4.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd87d30000
2021-04-30 17:44:53 UTC+0000|[DLL LOADTIME (dll)]| RPCRT4.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd87d30000
2077-01-01 02:27:58 UTC+0000|[PE HEADER (dll)]| combase.dll| Process: chrome.exe/PID: 1840/PPID: 1328/Process POffset: 0x46e8d080/DLL Base: 0x7ffd88170000
